,pullid,pulls_number,pulltitle,pullsbody,pullsuserlogin,pullsuserid,pullauthordate,author_association,merged_status,stats_addns,stats_delns,stats_changed_files,pull_repo_desc,pull_repo_lang,pull_commit_sha,pull_commit_message
0,https://api.github.com/repos/mozilla/gombot-chrome/pulls/7,7,Add Mozilla Code of Conduct,"Fixes #6

_(Message COC002)_",Mozilla-GitHub-Standards,48073334,2019-03-28T04:06:14Z,NONE,False,15,0,1,fun identity stuff,JavaScript,a3813c7ce477c74dabc6c8a86dee406c58a176a3,"Add Mozilla Code of Conduct file

Fixes #6.

_(Message COC002)_"
1,https://api.github.com/repos/mozilla/gombot-chrome/pulls/5,5,Fix the Packaging link,,mortonfox,495892,2016-08-02T04:29:02Z,CONTRIBUTOR,True,1,1,1,fun identity stuff,JavaScript,e74bbde147a52d12750385ae174cb30d2b3bb901,Fix the Packaging link
