,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
0,mozbadging,23d7ec9561178bb1e97f888bddfcd35d10ee998d,Update README.md,davidascher,2014-05-28T20:28:19Z,davidascher,davidascher,2,2,0
1,mozbadging,2e2ff0edb0ca2a946921db452fecf0a3cc469250,Update README.md,davidascher,2014-05-28T20:26:35Z,davidascher,davidascher,4,2,2
2,mozbadging,87549aadeee7bf17f5d9337250c86a57be54e47f,moved to the wiki,davidascher,2014-05-28T20:25:52Z,davidascher,davidascher,17,0,17
3,mozbadging,535c818f033d7d1225a7c6fd3b858a1aa4137c2e,Update roadmap.md,davidascher,2014-05-22T05:59:29Z,davidascher,davidascher,12,8,4
4,mozbadging,d722a8be8a2cdfdb04f5aaf4c47305e18e0f4d77,Update roadmap.md,davidascher,2014-05-22T05:42:22Z,davidascher,davidascher,8,4,4
5,mozbadging,69459571c7e898961511635152fac578c78337e3,Create roadmap.md,davidascher,2014-05-22T05:40:24Z,davidascher,davidascher,13,13,0
6,mozbadging,1b11c5696d4727edaa902445e8ea55e3780ab4f3,Initial commit,davidascher,2014-05-22T05:37:54Z,davidascher,davidascher,391,391,0
